"#","Client_time","Server_time","Event","Village","Spins","Coins","Gems","Pet xp","Pet Food","all_time_spins","device_id","app_version","fb_id","profile","total_xp","Event_id","Activation_segment","Configuration_segment","Multiplier_segment","Current_mission_index","Action_name","Required_amount","Current_amount","Received_amount","Bet_multiplier","Accumulation_event_id","Accumulation_bonus_event_id","Result","Original_amount","Result_amount","Missions_total","Special_event_config_id_1","Special_event_config_id_2","Special_event_config_id_3","Current_mission_reward_reward_0_type","Current_mission_reward_reward_0_amount","Bucket_name","Next_mission_index","Current_mission_overflow","Next_mission_required_amount","Next_mission_rewards_reward_0_type","Next_mission_rewards_reward_0_amount","Spin_result_symbols","Spin_result","Bet Options","Current Bet Option","Auto_spin","Active_special_event_1","Active_special_event_2","Active_special_event_3","Active_special_event_4","Active_special_event_5","Active_special_event_6","Active_special_event_7","Active_special_event_8","Active_special_event_9","Active_special_event_10","Written_by","Config_sub_type","User_segment","Total_received_amount","Rest_of_accumulative_rewards","Final_mission_index","Collection_id","Event_type","Name","Action","Reason","Type","Sub_type","Accumulated_rewards","Reward_0_type","Reward_0_amount","Reward_1_type","Reward_1_amount","Reward_2_type","Reward_2_amount","Reward_3_type","Reward_3_amount","Card_category","Gr_ranges","Container_id","Amount","Reward","Max_bet","Min_bet","Result_type","Mission_current","Mission_progress","Attacked Person","Mission","Bet","Is_auto_spin","Event_spin_result_left","Event_spin_result_middle","Event_spin_result_right","Mission_completed","Source","Card_id","Season_id","Chest_type","Card_1_id","Card_2_id","Card_3_id","Card_4_id","Card_5_id","Card_6_id","Card_7_id","Card_8_id","Card_9_id","Card_name","Is_new","Product_id","Description","Bucket_id","Status","Required_accumulative_amount","Collected","Timer","Time_left","Starts_at","Ends_at","Booster_event_start","Booster_event_end","Visible_offer_number_1","Visible_offer_number_2","Visible_offer_number_3","Visible_offer_number_4","Visible_offer_number_5","Visible_offer_number_6","Reason_of_change","Amount_total","Duration","Os","Date_Installed","Manufacturer","Model","Social_provider_name","Os_version","Fingerprint","Country_code","Session_lengh","Resume_time","First_login","Target_profile_group","Msg","Popup_name","Code"
"219","2022-09-04T07:32:58.816Z","2022-09-04T07:32:58.816Z","accumulation_event_action_complete","361","70031","47735078044781","0","","","575311","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205423","accumulation_2022-09-01T13:05","","vip1_village_over_120","","40","match_1","350000","234160","1","150","accumulation_2022-09-01T13:05","accumulation_bonus_2022-09-04T07:01","","","","52","TokenWheel5","","","spins","500000","vip_inpgold","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"220","2022-09-04T07:32:59.391Z","2022-09-04T08:12:23.049Z","spin","361","69881","47735081794781","","4415000","248.25","575312","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","","","","TokenWheel5","","","","","","","","","","","shield,shield,coin","gold","1,2,3,15,50,150,500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"221","2022-09-04T07:33:03.370Z","2022-09-04T07:33:03.370Z","event_points_accumulation","","","","","","","","","","","3_5_fband_PGold","","gpe_2022-09-03T13:00:00.000Z_630eeb06d81150473a52803a_UUID1","","","","5","spin","20000","7200","1","150","","","","","","","","","","token_currency_wheel_token_cw_three","1","","6","","","","","","","","","","","","","","","","","","","","GameServer","GPE_Map_Event_1","gae_pending_25000+","150","4: 1 token_currency_wheel_token_cw_three 5: 1 token_currency_wheel_token_cw_four 6: 1 token_currency_wheel_token_cw_five 7: 1 token_currency_wheel_token_cw_six 8: 1 token_currency_wheel_token_cw_eight","9","","generic_progress_event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"222","2022-09-04T07:33:04.452Z","2022-09-04T08:12:23.049Z","spin","361","69731","47735081794781","","4415000","248.25","575313","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","","","","TokenWheel5","","","","","","","","","","","attack,attack,attack","attack","1,2,3,15,50,150,500,2500,8000","150","false","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"223","2022-09-04T07:33:12.993Z","2022-09-04T07:33:12.993Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","26100","173900","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_spins_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_5","task_attack_x_times","7","","200000","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"224","2022-09-04T07:33:14.163Z","2022-09-04T08:12:23.049Z","session_end","361","69731","47740631794781","","4415000","248.25","575313","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","","","","","","","TokenWheel5","","","","","","","","","","","","","1,2,3,15,50,150,500,2500,8000","150","","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","396.08","","","","","",""
"225","2022-09-04T08:12:16.970Z","2022-09-04T08:12:23.049Z","return_from_background","361","69731","47740631794781","","4415000","248.25","575313","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","","","","","","","TokenWheel5","","","","","","","","","","","","","","","","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","09/04/2022 08:12:16","","","","",""
"226","2022-09-04T08:12:22.966Z","2022-09-04T08:12:22.966Z","special_event_pending","361","69731","47740631794781","0","","","575313","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205423","bet_master_2022-09-04T08:01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"227","2022-09-04T08:12:22.966Z","2022-09-04T08:12:22.966Z","special_event_pending","361","69731","47740631794781","0","","","575313","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205423","coin_craze_2022-09-04T08:05_bonus_payers_tag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"228","2022-09-04T08:12:35.187Z","2022-09-04T08:12:35.187Z","special_event_activated","361","69731","47740631794781","0","","","575313","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205423","bet_master_2022-09-04T08:01","","","","","","","","","","","","","","","","TokenWheel5","","","","","","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","","","bet_master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-09-04 08:01:00.000 UTC","2022-09-04 08:59:00.000 UTC","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"229","2022-09-04T08:12:35.725Z","2022-09-04T08:12:52.759Z","spin","361","69731","47740631794781","","4615000","248.25","575314","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","0","","","TokenWheel5","","","","","","","","","","","shield,shield,shield","shield","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","false","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"230","2022-09-04T08:12:35.814Z","2022-09-04T08:12:35.814Z","special_event_activated","361","69731","47740631794781","0","","","575313","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205423","coin_craze_2022-09-04T08:05_bonus_payers_tag","bonus_payers_tag","","","","","","","","","","","","","","","TokenWheel5","","","","","","","","","","","","","","","","","","","","","","","","","","GameServer","","bonus_payers_tag","","","","","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-09-04 08:05:00.000 UTC","2022-09-04 08:20:00.000 UTC","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"231","2022-09-04T08:12:40.212Z","2022-09-04T08:12:52.759Z","spin","361","69581","47740686794781","","4615000","248.25","575315","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","37500000","","","TokenWheel5","","","","","","","","","","","coin,coin,coin","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"232","2022-09-04T08:12:41.881Z","2022-09-04T08:12:52.759Z","spin","361","69431","47740721794781","","4615000","248.25","575316","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","22500000","","","TokenWheel5","","","","","","","","","","","goldSack,accumulation,goldSack","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"233","2022-09-04T08:12:46.018Z","2022-09-04T08:12:46.018Z","accumulation_event_action_complete","361","69431","47740709294781","0","","","575316","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205423","accumulation_2022-09-01T13:05","","vip1_village_over_120","","40","match_1","350000","234310","1","150","accumulation_2022-09-01T13:05","accumulation_bonus_2022-09-04T08:01","","","","52","TokenWheel5","","","spins","500000","vip_inpgold","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"234","2022-09-04T08:12:46.019Z","2022-09-04T08:12:46.019Z","event_points_accumulation","","","","","","","","","","","3_5_fband_PGold","","gpe_2022-09-03T13:00:00.000Z_630eeb06d81150473a52803a_UUID1","","","","5","spin","20000","7350","1","150","","","","","","","","","","token_currency_wheel_token_cw_three","1","","6","","","","","","","","","","","","","","","","","","","","GameServer","GPE_Map_Event_1","gae_pending_25000+","150","4: 1 token_currency_wheel_token_cw_three 5: 1 token_currency_wheel_token_cw_four 6: 1 token_currency_wheel_token_cw_five 7: 1 token_currency_wheel_token_cw_six 8: 1 token_currency_wheel_token_cw_eight","9","","generic_progress_event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"235","2022-09-04T08:12:47.666Z","2022-09-04T08:13:22.752Z","spin","361","69281","47740734294781","","4615000","248.25","575317","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","7500000","","","TokenWheel5","","","","","","","","","","","coin,coin,spins","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"236","2022-09-04T08:12:49.035Z","2022-09-04T08:13:22.752Z","spin","361","69131","47740759294781","","4615000","248.25","575318","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","15000000","","","TokenWheel5","","","","","","","","","","","spins,attack,goldSack","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"237","2022-09-04T08:12:50.071Z","2022-09-04T08:13:22.751Z","spin","361","68981","47740764794781","","4615000","248.25","575319","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","3750000","","","TokenWheel5","","","","","","","","","","","shield,shield,coin","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"238","2022-09-04T08:12:51.147Z","2022-09-04T08:13:22.751Z","spin","361","68831","47740799794781","","4615000","248.25","575320","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","22500000","","","TokenWheel5","","","","","","","","","","","goldSack,spins,goldSack","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"239","2022-09-04T08:12:52.257Z","2022-09-04T08:13:22.751Z","spin","361","68681","47740805294781","","4615000","248.25","575321","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","3750000","","","TokenWheel5","","","","","","","","","","","attack,attack,coin","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"240","2022-09-04T08:12:54.920Z","2022-09-04T08:13:22.751Z","spin","361","68531","47740805294781","","4615000","248.25","575322","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","0","","","TokenWheel5","","","","","","","","","","","attack,attack,attack","attack","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"241","2022-09-04T08:13:04.993Z","2022-09-04T08:13:04.993Z","event_task_points_accumulation","","","","","","","","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","","achievement_event_2022-08-29T13:05_ach_ab_test_global","","","","","","25950","174050","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tasks","","ach_test_segvip","","","","","achievement_event","","","","","","","mystery_chest_spins_chest","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ach_test_segvip_7_5","task_attack_x_times","7","","200000","","","","","","","","","","","","","","","","","Android","","","","","","","US","","","","","","",""
"242","2022-09-04T08:13:10.841Z","2022-09-04T08:13:22.751Z","spin","361","68381","47743360294781","","4615000","248.25","575323","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","37500000","","","TokenWheel5","","","","","","","","","","","coin,coin,coin","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"243","2022-09-04T08:13:12.066Z","2022-09-04T08:13:22.751Z","spin","361","68381","47743360294781","","4615000","248.25","575324","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","0","","","TokenWheel5","","","","","","","","","","","shield,shield,shield","shield","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"244","2022-09-04T08:13:16.446Z","2022-09-04T08:13:22.751Z","spin","361","68231","47743365794781","","4615000","248.25","575325","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","3750000","","","TokenWheel5","","","","","","","","","","","coin,spins,accumulation","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"245","2022-09-04T08:13:20.709Z","2022-09-04T08:13:20.709Z","accumulation_event_action_complete","361","68231","47743364044781","0","","","575325","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","","","3_5_fband_PGold","205423","accumulation_2022-09-01T13:05","","vip1_village_over_120","","40","match_1","350000","234460","1","150","accumulation_2022-09-01T13:05","accumulation_bonus_2022-09-04T08:01","","","","52","TokenWheel5","","","spins","500000","vip_inpgold","","","","","","","","","","","","","","","","","","","","","GameServer","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","US","","","","","","",""
"246","2022-09-04T08:13:20.765Z","2022-09-04T08:13:52.733Z","spin","361","68081","47743400794781","","4615000","248.25","575326","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","22500000","","","TokenWheel5","","","","","","","","","","","spins,goldSack,goldSack","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"247","2022-09-04T08:13:22.289Z","2022-09-04T08:13:52.733Z","spin","361","67931","47743455794781","","4615000","248.25","575327","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","37500000","","","TokenWheel5","","","","","","","","","","","coin,coin,coin","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
"248","2022-09-04T08:13:25.475Z","2022-09-04T08:13:52.733Z","spin","361","67781","47743490794781","","4615000","248.25","575328","4bda6e4c-a2b4-455b-84c3-889ecd8d3ba4","3.5.840","2334164020196522","3_5_fband_PGold","205423","","","","","","","","","","","accumulation_2022-09-01T13:05","","","22500000","","","TokenWheel5","","","","","","","","","","","steal,goldSack,goldSack","gold","1,2,3,10,15,30,50,100,150,250,500,600,1000,1500,2500,8000","150","true","token_wheel","accumulation","generic_progress_event_gpe_map_event_1","generic_progress_event_gpe_build_event_1","tournament_center_2022-09-04t03:00:00.000z_62fbb55aaad19b253702bdfd_uuid1","achievement_event_2022-08-29t13:05_ach_ab_test_global","cards_boom","bet_master","coin_craze","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Android","2022-04-28T23:20:12.000Z","samsung","SM-S906B","facebook","12","","ES","","","","","","",""
